,id,tweet,classification,tweet_
4269,812771533315776512,Que me compro mi estrella de la muerte en Cinepolis pensando que es una pelotita como en el anuncio y resulta que es plana,0,compro estrella muerte pensar pelotita anuncio resultar plano
4270,796426638602842112,"hay amistades largas, cortas, perdidas o hasta de solo una noche. La cosa es saber seguir adelante o llorar porque a nadie le importas ay",0,amistad larga corto perdido hasta solo noche cosa saber seguir adelante llorar nadie importar ay
4271,801809592460058624,"Soy de los que se fijan a diario cuantos seguidores tengo, no me gusta la idea de estar escribiendo cosas geniales y que nadie las lea",0,fijar diario cuanto seguidor no gustar idea escribir cosa genial nadie leer
4272,817051605640024064,Nada es imposible. Puedo seguir esperando,2,nada imposible poder seguir esperar
4273,814190471039700992,@Miguelkuco @JavierLopezDiaz @kroseco25 @froylang @Aveefeniix @hackerCDMX @PoliciaFedMx. Ni un federal veo..,1,ni federal ver
4274,812932411071889408,"Estoy muy decepcionado de mí. Apenas son las 2:00 am. Comí muy poco, tengo sueño y me dieron miedo algunos cohetes.",0,mucho decepcionado apenas am comí mucho poco sueño dar miedo cohetes
4275,813237304739233794,"Todas queremos dm de Mario la neta, pero pues si está cañón, somos muchas y luego el drama y pues ni modos",0,querer mario neto pero pues si cañón mucho luego drama pues ni modos
4276,796199922903068672,"Señora, qué bueno que marca. Déjeme decirle que me siento la peor amiga del mundo.  No merezco que me pregunte a mi",0,señora bueno marca déjemir decir él sentir peor amiga mundo no merezco pregunte
4277,802023546335563777,"Odio no poder dejarte de pensar, odio no poderte besar, odio quererte aún más, si odio tanto porque no te puedo odiar a ti",0,odio no poder dejar tú pensar odio no poderte besar odio querertir aún si odio no poder odiar
4278,802686164767477760,"Me caga entrar a buscar alguna foto vieja porque en iCloud, OneDrive, Dropbox, Mega... En todo hay fotos de Diana y me niego a borrarlas",0,cagar entrar buscar alguno foto viejo cloud mego foto diana negar borrar él
4279,803067168124321792,"Estoy esperando a que mi mamá me grité ""ya baja por las quesadillas"", lo más seguro es que si me grite pero que baje a hacerlas",0,esperar mamá grité bajo por quesadilla seguro si gritir pero bajar hacer él
4280,799157588227190784,@miseleccionmx @DFB_Team_ES esos errores salieron caros,0,error salir caro
4281,815307355093090305,"ACTOR MÁS CERCANO A LOS FANS, para mi fue la mejor encuesta y la más reñida del 2016, según yo @fandedob",2,actor cercano fan mejor encuesta reñido según yo
4282,814915398810275841,Yo ya voté por @Psychooriginal como técnico del año Y esperemos que el año que viene sea de muchos éxitos para él,2,yo voté por técnico año espeer año venir mucho éxito él
4283,812338064827629568,"Tengo la creencia que si un día me atasco de azúcar pero al siguiente tomo únicamente brebajes verdes, no engordaré. El autoengaño duele",0,ciencia si día atasco azúcar pero siguiente tomo únicamente brebaj verde no engordar autoengaño doler
4284,809990050259812352,"Cuando necesitas a alguien pero no existe ese alguien ni pedo en este mundo no hay amigos señores, nadie te quiere eres tú solo",0,necesitar alguien pero no existir alguien ni pedo mundo no amigo señor nadie querer tú solo
4285,782357679549263873,"Me visto normal para trabajar, me critican. Me visto elegante y me critican. Me visto mal, me critican. En todos los casos me da igual",0,ver normal trabajar criticar visto elegante criticar visto mal criticar caso dar igual
4286,810728378185617408,Hay un perrito con su pata lastimada afuera de la casa de mis tíos y le daré de comer para hacer mi acción buena del día,2,perrito pata lastimado afuero casa tíos dar comer hacer acción buen día
4287,817047089976868864,Eran los mejorres del universo regresenmelos,1,mejor universo
4288,809992890029965312,"Es horrible cuando una persona te escribe todos los días, y un día simplemente todo cambia y no te escribe más.",0,horrible persona escribir día día simplemente cambiar no escribir
4289,814875870535892992,"@LBallesterosM Pero hubieras tomado la foto con los ambulantes que están en ambas aceras, empezando por los que están afuera del OX",0,pero tomar foto ambulante ambos acera empezar por afuera ox
4290,809985796086362112,"Ya acabó mi serie del ercista, el final no fue lo que esperaba pero me gustó Ahora si a dormir, mañana nuevo vídeo",2,acabar serie final no esperar pero gustar ahora si dormir mañana nuevo vídeo
4291,809940912260268032,#Triste ir a un bufet de comida china y que se den cuenta que vas solo y la mesera te lo heche en cara,0,ir bufet comida chino dar cuenta ir solo mesera hechar cara
4292,812675303046782976,No mamen quiero sacar a pasear a mi perro pero hay otro puto perro a fuera que nos acecha para atacarnos diganle que se vaya,0,no mamen querer sacar pasear perro pero puto perro acechar atacar yo diganle ir
4293,801862044802805760,Maldita sea la escuela ya tengo pedos coño ni tiempo tengo para hacer nada ya no mas fiestas ya no mas salidas. Ya no mas pary,0,maldito escuela pedo coño ni tiempo hacer nada no mas fiesta no mas salida no mas
4294,812428213632659460,@Fernanfloo La educacion es primero crack,2,educación primero crack
4295,810180181717434368,"@gsreynaga oye que buen dato. Yo creo que me voy a hacer unos. Por cierto, los tuyos se ven muy bien.",2,oir buen dato yo creer ir hacer por cierto ver mucho bien
4296,814912459253248000,"#Feliz2017 ¡Que se la pasen increíble y que este año que viene sea mucho mejor para ustedes Muchos retos, propósitos e ilusiones",2,pasar increíble año venir mucho mejor ustedes mucho reto propósito ilusión
4297,809258940345118720,"@jamesdrodriguez La chica que me gusta te adora, quien mejor que tu James, para decirle que me encanta, Su nombre es Nayke, saludala",2,chica gustar adoro mejor tu james decir él encantar nombre saludar él
4298,811778273130713088,"@Soria2504 Jaja quieres mañana o el viernes amigo? Y sí, como tú me digas. Yo no le hago el feo a los tacos jajaja",2,jaja quieres mañana viernes amigo tú digar yo no hacer feo taco jajajar
4299,801861903798640641,"Comí mi torta mientras observaba el patio y pensaba ""a esta oficasa le hace falta un perrito"" porque no tenía a quien darle mis sobras",2,comer torta mientras observar patio pensar hacer falta perrito no dar él sobra
4300,783062975821164544,debo de confesar q hasta nerviosa estoy x este nuevo video de verdad q esta hecho con mucho cariño espero les guste tanto como a mi,2,deber confesar hasta nervioso por nuevo video verdad hecho mucho cariño esperar gustar
4301,812018647736553472,@mafecaspe Están bien largas las filas,0,bien larga fila
4302,810452175541469184,"- Amaaaaaa el aire va a volar la ro... no, nada, olvidalo, sigue durmiendo, ya va por la san marcos Jajajjaa",2,amar aire ir volar ro no nada olvidalo seguir dormir ir por san marcos jaja
4303,810132475275923456,Me les voy !!! Y no a casa día D ir a Coyoacán y con vivir con la familia de mi mamá,2,ir no casa día ir vivir familia mamá
4304,801609571148173312,"Maldita sea... En el cine sólo hay 7 personas... Tres parejas de novios y yo Ni pedo, a tragar como puerco porque SOLTERO.",0,maldito cine sólo persona tres pareja novio yo ni pedo tragar puerco soltero
4305,802709702777806848,"Voy a Poner Todos Los Videos De Pokemon En Privado, &amp; Una meta Para El Prox. Año Es A Volver A Subir Pokemon, Independientemente",1,ir poner video pokemon privado amp meta proa año volver subir pokemon independientemente
4306,807808870168989696,"@Samlsasi No hablamos mucho (creo que por IB), pero las veces que hemos hablado eres muy lindo, lo que si es que recuerdo tu risa",2,no hablar mucho creer por ib pero vez hablar mucho lindo si recordar tu risa
4307,810909485682323456,@estafeta sus líneas están ocupadas? Me urge un paquete q según dice antregado pero no lo tengo y en la historia dice n proceso d entrega,0,línea ocupado urgar paquete según decir entregado pero no historiar decir n proceso entregar
4308,817110086170443776,No hagan saqueos en nuevo leon,1,no hacer saqueo nuevo leon
4309,810186132260605952,"A empezar una nueva etapa de mi vida, en la que dejo todo para empezar desde nada. Espero valga la pena",1,empezar nuevo etapa vida dejar empezar nada esperar valga pena
4310,797255091497496577,"Me perdí varias cosas de gow4, pero es que ando en la Rivera maya  y no traje consola. PD:Te Extraño Gow4",0,perder varios cosa wow pero ar rivera maya no traje consola petar extraño wow
4311,796956479806992384,"@paolamvo siii! Me quedé platicando un chorro con ella! Apenas termine hace poquito la HC, me quedo chida, es muy buena! Muchas gracias!",2,si quedar platicar chorro él apenas terminar hacer poquito quedar chida mucho buen mucho gracia
4312,803611060028592129,"@palavicho2 calmate!!! Que querías un 4.5 Lts? Es un auto citadino, ahora los autos tienen motores pequeños, se ve que no sabes de autos",0,calmate querías auto citadino ahora auto motor pequeño ver no saber auto
4313,810843639144452097,"Qué pasa cuando es el primer día de trabajo, no son ni las 8 de la mañana y ya me quiero ir a mi casita",0,pasar primero día trabajar no ni mañana querer ir casita
4314,805268871498244096,"Yastas grabando? Q agarra y nos dic vanir, q agarro y q le digo si!, q agarra y q me dic pero s pa conocidos #EnLosXVsDeRubí",1,gastas grabar agarra dic venir agarro decir si agarrar dic pero s pa conocido
4315,817985303508086785,"@chapis_herrera hay voy, llevo las chelas",1,ir llevar chula
4316,814558105031716865,"@Juan_S_Alba @ClubAmerica Yo no soy Americanista soy Puma, pero siempre estoy al pendiente de lo refuerzos que llegan a cada equipo",1,yo no puma pero siempre pendiente refuerzo llegar cada equipo
4317,810185572937568259,Hermosa! me dio mucho gusto verte ayer y platicar un pequeño rato contigo JAJA Te quiero mucho! y te veo el lunes,2,hermoso dar mucho gusto verte ayer platicar pequeño rato contigo jaja querer mucho ver lunes
4318,809997726175920128,K pex con mi odio bien infantil a una niña que ni le hablo. A huevo quiero hacerla de a pedox por todo,0,ex odio bien infantil niña ni hablar huevo querer hacer él pedo por
4319,803312504956850176,@markorivalf Me encanta leer frases así de buenas!! Saludos Marquito que estés bien!! Ahí me cuidas a la Barbie y a Pao *-* Cuidate!!,2,encantar frase así buena saludo barquito bien ahí cuida barbie pao cuidatir
4320,800351873077313536,"Hoy es un año de que pasaron tantas cosas, de que le demostré todo y mi absoluto apoyo, un año de que no lo veo",0,hoy año pasar cosa demostré absoluto apoyo año no ver
4321,813231156728569856,@_dianarj jajaja ni contratados estamos dianita,2,jajaja ni contratado
4322,815260425776496640,"Este diciembre me pase de verga con mis finanzas, he pasado de ser semi rico a asalariado regular en 3 semanas",0,diciembre pasar vergo finanza pasado ser semi rico asalariado regular semana
4323,812768037690478592,"@KaryCorrea: Que pases una muy feliz navidad en compañía de tus seres queridos, te mando un abrazo desde San Luis Potosí, S.L.P.",2,pase mucho feliz navidad compañía ser querido mando abrazo san luis s
4324,811746327088533504,"Me siento como si estuviéramos en Venezuela. 🤔 #TweetTontoDelDia inspirado en Barbie Noble. 🤗 No es cierto, mi coche ya no tiene gas.",0,sentir si venezuela inspirado barbie noble no cierto coche no gas
4325,814260216908816385,@EerienciaTM @TMFCOficial @andyarriaga17 lo que pasa es que yo un día olvidé mi bono y pasé con un boleto comprado en taquilla a butaca,1,pasar yo día olvidé bono pasar boleto comprado taquilla butaco
4326,777684201764118528,"Steven Moffat recibió un Emmy, por Sherlock (que me encanta) y no por la fabulosa 9na temporada de Doctor Who, no importa, bien por el",2,steven recibir emmy por sherlock encantar no por fabulosa na temporada doctor who no importar bien por
4327,817961679464046592,Extraño a mis hermanos de jornada,0,extraño hermano jornadar
4328,814218763629301760,"San Isidro, Carranco y Marrón anuncian que mandaran al rastro sus reses por el bien de la fiesta brava! Vaya cojones!",2,san barranco marrón anunciar mandarar rastro res por bien fiesta brava ir cojón
4329,815374260776632320,"@KozkaTripp Jajaja pavo relleno, camarones no sé cómo, no sé qué más @gatobolchevique se rifó con unos canelones y Emiliano el postre",2,jajajar pavo relleno camarón no saber cómo no saber reír canelón emiliano postre
4330,809986126471634945,hoy le eliqué a tres personas cómo son las relaciones abiertas para mí y les convencí de que es chido y está bien,2,hoy tres persona cómo relación abierto convencí chido bien
4331,798756060211257344,@DeniseDresserG y @magamastretta dulces sueños descansen,2,dulce sueño descansar
4332,815300051920527361,"@KatiaCastorena Las mejores de las Vibras que se logren tus sueños y anhelos para este ya 2017, Soytufans No lo olvides.",2,mejor vibra lograr sueño anhelo no olvidser
4333,814173014099161088,"@Danielrodass perdón de nuevo tan lindo siempre pero guardarlo para el 1 please. Esta vez nos veremos más tiempo, te quiero prim.",2,perdón nuevo lindo siempre pero guardar él please vez ver tiempo querer prim
4334,814174055268020224,"Como cuando estás con alguien y te sintonizas con esa persona, crean una vibración semejante y la energía se estabiliza y encuentran paz.",2,alguien sintonizar persona crear vibración semejante energía estabilizo encontrar paz
4335,813225837654773760,@arianabermudezv ya aparecieron los dueños jajaja,2,aparecer dueño jajajar
4336,814150802881253376,"@Gil3k ya viene un nuevo año, una nueva oportunidad. Igual de repente me puedo saltar unos días, pero mayormente lo hago",2,venir nuevo año nuevo oportunidad igual repente poder saltar día pero mayormente hacer
4337,812764286195929088,"@vegabiestro: Que pases una muy feliz navidad en compañía de tus seres queridos. Te mando un abrazo desde San Luis Potosí, S.L.P.",2,pase mucho feliz navidad compañía ser querido mando abrazo san luis s
4338,800924252681732096,"Lo malo de hoy, a diferencia de la del jueves, es que la tiendita me queda a 47 Km. Tía, venga a Toluca",1,malo hoy diferenciar jueves tiendita quedar km tía venir
4339,813276818803478528,@StephZubieta ps asi pasa cuando sucede,1,ps asi pasar suceder
4340,812833071150067712,Pues vamos arreglarnos y vámonos con la familia.... Me siento triste...Exigi ver a mi hija y como sienpre chantajes y demas..,0,pues ir arreglar yo vámono familia sentir triste xiii ver hija siempre chantaje dema
4341,801802164125319168,"@kokodrilo929 no se quedan grabados los programas? Fue para felicitarte x el dia del músico,t dedique la canción ""como un tatuaje""d k-paz",1,no quedar grabado programa felicitartar por dia músico t dedicar canción tatuaje paz
4342,775525784035340288,"No sé ustedes, pero yo no confió en esas monedas de 50 centavos que parecen de 10 (centavos)!...(excepto cuando me falta dinero )",2,no saber tú pero yo no confiar moneda centavo parecer centavo excepto faltar dinero
4343,817945300342030336,@jarhatpacheco me lo recomienda?? buena noche...,1,recomendar buen noche
4344,812843820547067904,"Si alguien me quiere regalar algo bonito y sin costo, háganme un playlist de recomendaciones muy suyas en Spotify. Un mixtape",2,si alguien querer regalar bonito costo háganme recomendación mucho
4345,814182911645609984,@adiiross Me han comentado que no esta buena en todo cado ve The Flash. La de Black Mirror esta muy buena (y),2,comentado no buen cado ver the flash black mirror mucho buen
4346,812560676644274177,"Mira te presento, a mi nuevo amor el es el culpable de todo lo bueno que después de ti, a mí me pasó",2,mirar presentar nuevo amor culpable bueno después pasar
4347,813204956195024897,@MariAlexGH a lo mejor entre semana,1,mejor semana
4348,814678296139075585,"@Ian_C14 JAJAJAJAJAJA, estuve horas pensando un adjetivo para mi Tweet y vienes y me haces ver lo baboso que se ve",0,jaja hora pensar adjetivo tweet vienes hacer ver baboso ver
4349,808764633213440000,Cuando ves el comercial de Barnes &amp; Noble... y... pensar que este es el último año que haré mis compras navideñas ahí,0,ver comercial barn amp noble pensar último año hacer compra navideño ahí
4350,810279059397689345,"Voy tarde para la pizza, y de seguro me van a reclamar No entiendo de sus horarios humanos, por qué no lo comprenden?",0,ir tarde pizza seguro ir reclamar no entender horario humano por no comprender
4351,817788018593366019,Ya no quiero que haga friooooo,0,no querer hacer frio
4352,815984969298235392,"@redeu2 @TELMEluciona @hectorslimseade Así es, 4 días ya sin servicio, pero el recibo llega puntual y por la totalidad del monto",0,así día servicio pero recibo llegar puntual por totalidad monto
4353,757777017630625794,"Llueve, 9pm. Trolebús detrás de ti; de repente, descontrol y caes al piso; golpes en codos. En casa, nadie pa' apapachar: mojado-golpeado",0,llover pm trolebús detrás repente descontrol caser piso golpe codo casa nadie pa mojado golpeado
4354,814304560491528192,@Mexic4nG4merYT hay humildad yo siempre me considero canal pequeño todo el tiempo y no creo que tu seas quien para hablar sobre humildad,2,humildad yo siempre considerar canal pequeño tiempo no creer tu hablar humildad
4355,813244476617621505,@iiarocherry yo igual quiero ir vamos,1,yo igual querer ir ir
4356,814547624032288769,"Amo las ARTES MARCIALES MIXTAS, Fui Campeona Mundial y Doy clases de UFC Soy entrenadora de Fitness , Motivación y Yoga",2,amar artes marciales mixto campeona mundial dar clase uf entrenadoro fitness motivación yoga
4357,812170595471392769,Ya me di cuenta que tengo mucho maquillaje y sigo usando dos colores de sombras y el mismo delineador .. fok !!!,0,dar cuenta mucho maquillaje seguir usar dos color sombra mismo delineador ok
4358,812768405874843648,"@KarlaSouza7: Te deseo que pases una muy feliz navidad en compañía de tus seres queridos, te mando un abrazo desde San Luis Potosí",2,desear pase mucho feliz navidad compañía ser querido mando abrazo san luis
4359,817957454323458048,Como si todo fuera tan facil,0,si facil
4360,814291199171366912,"No hago la broma de decir que estoy embarazada, because capaz y me la creen por la panza que me cargo",2,no hacer broma decir embarazado because capaz creer por panza cargo
4361,808123945132003328,"@beyafaby Dejemoslo en niña buena, Pero, mi corazon le pertenece a Katya Mtz., lo siento Faby jeje Que!, ¡dejenme soñar! jajaja. Saludos",2,dejemoslo niña buen pero corazon pertenecer katya mts sentir baby jeje dejenmar soñar jajaja saludo
4362,781622769469366272,"¡Hola! Buenas tardes. Tengo una duda, ¿Qué puedo hacer si mi perrita se está quedando sorda? tiene 13 años aprox. Existe algo? Ayuda!",0,hola buena tarde dudar poder hacer si perrita quedar sordo año aprox existir ayuda
4363,813255002890219522,@NiaGuandique ricos y lindos cachetes jaja,2,rico lindo cachet jajar
4364,812834057923006464,"@abelardoluzania gupisimo q pases una muy feliz nochw buena, gracias x todo , dtb siempre ,mis mejores dwseos para tii cn mucho cariño",2,guapisimo pase mucho feliz noche buen gracias por dib siempre mejor deseo cn mucho cariño
4365,809962454033858560,Estoy muy orgullosa de ti @villalobossebas,2,mucho orgulloso
4366,812416531577466881,"Mi euegra me dijo que era un cobarde, puto y joto, creo que le sigo cayendo bien a la señora despues de todo",0,suegra decir cobarde puto joto creer seguir caer bien señoro despues
4367,817774487391215616,La gran ciudad me ha refrescado,2,gran ciudad refrescado
4368,812683092338954240,@TaniaRiq Feliz Navidad y Próspero Año Nuevo te desea la Familia: OLAVARRÍA CHAVEZ Dios te bendiga y te llene de todo su amor,2,feliz navidad próspero año nuevo desear familia dios bendiga llenir amor
4369,812356685100552192,Necesito una iluminación divina o algo,1,necesitar iluminación divino
4370,812462098580062208,Tengo tres días sin encontrar mis lentes (los de remplazo porque los de diario también los perdí) y traigo una cefalea horrible horrible,0,tres día encontrar lent remplazo diario perdí traer cefalea horrible horrible
4371,813774135163752448,no esta chido vivir de sueños,0,no chidir vivir sueño
4372,803611978757443584,@ICETEX Hola. Soy extranjera y deseo crearme un perfil en su cuenta para acceder a las becas Colombo-Peruanas. Su ayuda por favor Gracias,1,hola extranjero desear crear yo perfil contar acceder beca columbo peruano ayudar por favor gracias
4373,805625022589128704,"@FloroPeruano Esas cosas no se dicen, mejor si eres caleta y vas feliz a todas partes, además que flojera mencionar a todos mis babys",1,cosa no decir mejor si caleta ir feliz parte además flojero mencionar baby
4374,799516260321132546,Y entramos en esa época del año donde todos los comerciales me hacen llorar … empezando por el de los ositos en el aeropuerto #XMas,0,entrar época año comercial hacer llorar empezar por osito aeropuerto
4375,774703192105971712,"Hoy me sentí como grace de ""al fondo hay sitio"" cuando la atropellaron, solo que no fue de mentira y casi no la cuento que horrible",0,hoy sentir gracir fondo sitio atropellar solo no mentirar casi no contar horrible
4376,768989329154838528,@Gonmartel mi lapto esta peor,0,laptop peor
4377,798358291076313089,Hace mucho que tomó buenas decisiones,1,hacer mucho tomar buena decisión
4378,809135102034870272,@AlejoIgoa extraño tus IS con la divaza,0,extraño is divagar
4379,802007568382038016,Mis días son diferentes cuando converso con ella,2,día diferente converso él
4380,813059953258885123,"@Kennedyense me pasó lo mismo, el pobre se desorientaba",0,pasar mismo pobre desorientado
4381,810366458605735937,Pues así de mis sueños grandes es irme a Inglaterra,2,pues así sueño grande irme inglaterra
4382,808898480982867968,Y al noveno día le dije todo a la Marina #Mejorando,1,noveno día decir marina
4383,800834718912708610,"@flor_vigna eres una gran artista y muy humilde, vale. Saludos desde Lima",2,gran artista mucho humilde valer saludos lima
4384,811660161131671552,"Serio, si no te lo piden no des consejos que quedas mal parado",1,serio si no pedir no des consejo quedar mal parado
4385,808807731851304961,"@SoyMuyMarginal dieta jamás, pero estoy en detox, y mis detox sí son bien serias",1,dietar jamás pero bien serio
4386,797559256409051137,"@liriosrojos chesu, pobre! El antojo es bien pendejo una coca cola zero tampoco se podrá?",0,chest pobre antojo bien pendejo cocar cola zero tampoco poder
4387,800815974173855744,"@Confianza_SAA pero que muy mala atención en su agencia de #LaOroya, mucha gente y pocos asesores",0,pero mucho malo atención agencia mucho gente poco asesor
4388,806912716010962944,"Gracias por darnos la mano en nuestro peor momento, eternamente agradecidos con ustedes hermanos chilenos. @colocolodetodos @CSDColoColo",2,gracias por dar yo mano peor momento eternamente agradecido tú hermano chileno
4389,800557534268379136,El que se suba a mi auto sería feliz si le gusta la música pop a todo volumen,2,subir auto feliz si gustar música pop volumen
4390,798304761380413440,@GeMarines tengo un antojo maleado y algo me dice que se me antojara más en un par de días,0,antojo malvado decir antojar par día
4391,802696826658770946,Baile en latina baile en América y yo me voy al baile de aguamarina en la disco Premiun de Chiclayo,1,baile latino baile américo yo ir baile aguamarín disco premium
4392,784606315276566528,"Todos mis días son: -Buenos días Mamita! -Hola hijita 30 min después.. -Chau mamita, nos vemos mañana. -Chau hijita, hasta mañana.",1,día buen día mamito hola hijita min después chau mamito ver mañana chau hijitar hasta mañana
4393,796146763778428928,@elcholomena me has hecho llorar con tu video para Cate !! Que bello amor Lograste transmitir tus mejores sentimientos! Vibras para ambos,2,hecho llorar tu video catar bello amor lograstar transmitir mejor sentimiento vibra ambos
4394,793217872969555974,"María es así, cuando no quiero manejar me hace que la recoja y cuando quiero me dice que no, que fácil estoy cansado.",0,marir así no querer manejar hacer recojo querer decir no fácil cansado
4395,795476475461980164,"@IvettlyOficial Si ya lo vi, me encantó. Usaste la misma canción de fondo que el intro de los videos de Karol, que buen detalle.",2,si ver encantar usastar mismo canción fondo intro video farol buen detalle
4396,791130358779609089,"Siempre busco lo mejor no soy conformista ese horario es de lo mejor, por mas necesitada que estaba no quería un horario que me complique",2,siempre buscar mejor no conformista horario mejor por mas necesitada no querer horario complique
4397,786208178497134592,Se que la pena de muerte no es algo bueno . Pero que diablos podemos hacer con los violadores ! Yo no le veo otra salida,0,pena muerte no bueno pero diablo poder hacer violador yo no ver salido
4398,767782736664944641,@VaneTavara Es un castigo constante,0,castigo constante
4399,811563033457754112,Es tan feo y sin sabor.,0,feo sabor
4400,808545911110565888,"@manu_esu5 @franmezap sí, celulares distintos en realidad",1,celular distinto realidad
4401,800546489940312064,@namastee21 Xiomee te extraño!!! quiero verte bailar ballet!!,0,extraño querer verte bailar ballet
4402,811403389888299008,"Mañana quiero juerguear, será mi última juerga del año",1,mañana querer último juerga año
4403,810346064842735617,"@mr_alealejandro yo tuve el pelo rojo … ._."" #YaChau …",1,yo pelo rojo
4404,808852322562572288,Y si estoy loco vas a vivir en un manicomio conmigo,1,si loco ir vivir manicomio conmigo
4405,811589502267490304,@soso_182 nos elotan o quieren aprovechar la alta demanda para ser hdp,0,flotar querer aprovechar alto demanda ser hip
4406,800366691297411073,@andreafiu09 apapachaditos te extraño bb. Ahora quien me va a decir despierta pollito,0,extraño bb ahora ir decir despertar pollito
4407,811194526694014976,Un par de minutos y ya compuse la primera mejor estrofa de mi vida,2,par minuto compusar primero mejor estrofa vida
4408,809556489950076929,Alguien tiene el link de la final de la copa argentina? Quiero ver a River,1,alguien {link} final copa argentino querer ver river
4409,800410542687055872,@yuyacst Holaaa yuya hoy es mi cumpleaños PODRIAS MANDARME SALUDOS? Por favor me harias muy feliz,2,hola hoy cumpleaños podrias mandar yo saludo por favor harios mucho feliz
4410,807626666776338434,"Es una cagada tener contactos ""importantes"" en tu wsp personal...no puedo poner huevadas de foto de perfil",0,cagado tener contacto importante tu esp personal poder poner huevada foto perfil
4411,807988790887378944,"En el examen final del ciclo final saqué 94 puntos de 100, terminé el portugués de manera exitosa",2,examen final ciclo final sacar punto terminé portugués manera exitoso
4412,803971873105125377,@primerafuente1 es facilísimo amar la causa a fin de mes no? Donde se giran los recibos por honorarios no?,1,facilísimo amar causa fin mes no girar recibo por honorario no
4413,805163309125214208,"el lunes van a estar hablando una hora de tu estupido twitt, lograste lo q querias, no? te felicito @PituBlazquez",0,lunes ir hablar hora tu estupido twist lograstir querias no felicito
4414,806648340746223616,"@luquenukem pucha, yo completé el pokedex Perú, solo me faltan los regionales que dudo los consiga y a esperar los legendarios",1,pucha yo completé perú solo faltar regional dudar conseguir esperar legendario
4415,795369188189761536,"Tan rápido Domingo? Yo ni sentí el Viernes. No siento los temblores, los días pasar. Ah, pero ojalá dejara de sentir hambre.",1,rápido domingo yo ni sentir viernes no sentir temblor día pasar ah pero ojalá dejar sentir hambre
4416,760269727025463296,"@strikesmarano nop, solo consta de 4 canciones, asi que fue un ep. Yo queria klss your self completa WE MISS THE A&amp;A CAST",1,nop solo constar canción asi ep yo queria kiss your self completo we miss the acampa cast
4417,785260170125250560,"De todos los buenos seguidores que tengo en esta loca red, diría q conozco sólo al 10% y por eso... gracias! Se les quiere",2,buen seguidor locar red decir conocer sólo % por gracias querer
4418,791720747702087680,A todo esto para la pijamada estoy alistando los mejores cortos de terror para verlos todas &gt; He visto ya un par y si ah,1,pijamado alistar mejor corto terror ver él igt visto par si ah
4419,777836746612609024,"Es en el día a día que se construye una marca, no se trata solo de un documento. Si no es accionable, no es #Marketing. #FelizLunes",2,día día construir marca no tratar solo documento si no no
4420,804694217360543745,De nuevos proyectos y emociones,2,nuevo proyecto emoción
4421,809904227518709760,Queeeeeeeeee rico pude recuperar el sueñooo,2,rico poder recuperar sueño
4422,811673148882112513,Las Peculiares Riquezas del Norte del Perù.,1,peculiar riqueza norte pero
4423,802009235215282176,"@eldiariodedross de igual manera, que pases buena noche",2,igual manera pase buen noche
4424,810869757687775234,@tanqueAL1196 buena tanque a meter 80 goles x año,2,buen tanque meter gol por año
4425,808842530355871744,@AlbertVilella1 Igualmente saludos y muchos éxitos para el año próximo,2,igualmente saludos mucho éxito año próximo
4426,811794384987549696,"@yuyacst No te preocupes Yuya, te entendemos. Que te mejores pronto.",1,no preocupser entender mejor pronto
4427,798351873816203264,Ptm siempre me pasa lo mismo .. Resulta que ahora son familia,0,pm siempre pasar mismo resultar ahora familia
4428,795274097919979520,¡Buenos días! ¡Bienvenido a casa! Te esperamos en cdvjockey en nuestro siguiente servicio…,2,buen día bienvenido casa esperar siguiente servicio
4429,798242956423680001,@hatake_sakumo @GiseLove120 me quedan 5 añitos entonces es que hoy traje poquita comida u_u,0,quedar añito entonces hoy traje poquita comida uau
4430,797662822352191488,"cierto, hay oferta en el Meiji, al menos podré aprovechar comida rica en esos días",2,cierto oferta menos poder aprovechar comida rico día
4431,801414402096304128,"@RenzoMirandaQ nadie te va a comprar a tus rosaditos problemáticos, quédate en Chiclayo a criarlos mejor",0,nadie ir comprar problemático quédate criar él mejor
4432,806915436751290368,Vida pídeme lo que sea pero dime que me darás la dicha de conocer a mis ídolos,1,vida pídemir pero dime darar dicho conocer ídolo
4433,807712319161696256,"Nuevamente, agradezco al conductor del corredor 201 que se levanta a despertarme... y no es malo como otros.",2,nuevamente agradecer conductor corredor levantar despertar yo no malo
4434,798330018241777664,@ChaoAnonimo el D no le entra a mi PC lo baje cuando era gratis y me quedé con ganas,0,no entrar pc baje gratis quedar gana
4435,802733986271346690,Hoy he visto los mejores pezones de toda mi vida jamas los olvidare lastima que jamás los volveré a ver,1,hoy ver mejor pezón vida jamas olvidare lastima jamás volver ver
4436,807142692501196800,"Por siempre estarás en los mejores y peores momentos de mi vida, porque en esos precisos momentos siempre estabas, para mi",2,por siempre mejor peor momento vida preciso momento siempre
4437,796318260820111360,"Lo más preocupante es que #Trump no cree en el Cambio climático, el líder del mundo libre. La batalla está perdida ahora",0,preocupante no cre cambio climático líder mundo libre batalla perdido ahora
4438,808128871807799296,"@FerReynaOFICIAL Tambien un buen domingo para ti Fercito, y que tengas una linda semana amigo lleno de aventuras , Saludos de mis tías",2,tambien buen domingo lindo semana amigo lleno aventura saludo tías
